"Participants","Date","Departure_hour","Departure_min","Order","Age","Sex","Laterality","Direction","Hour_1","min_1","Knowledge_distance","Distance","Knowledge_time","Time_hour","Time_min","Max_speed","Hour_2","min_2","Inst_Speed_graphic","Inst_Speed_num","Inst_Speed_conf","Av_speed_graphic","Av_speed_num","Av_speed_confidence","Hour_3","min_3","Time_graphic","Time_hour_num","Time_min_num","Time_conf","Over_or_Underestimation","Hour_4","min_4","Dist_graph","Dist_num","Dist_conf","Hour_5","min_5","Speed_of_time","Homogeneity","Sadness","Hapiness","Boredom","Dist_Strat","Time_Strat","Speed_Strat","creusot","X","departure","order","direction","laterality","rep_knw","knowledge_distance","knwYesNo_dist","knw_dist","knowledge_time","knwYesNo_dur","knw_dur","knwYesNo_spd","knw_spd","rep_spd","spd_inst_allo","spd_inst_ego","spd_inst_conf","spd_inst_meta","spd_mean_allo","spd_mean_ego","spd_mean_conf","spd_mean_meta","rep_dur","dur_allo","dur_ego","dur_conf","dur_meta","rep_dist","dist_allo","dist_ego","dist_conf","dist_meta","rep_debrief","pot","homogeneity_pot","sadness","happiness","boredom","dist_strat","dur_strat","spd_strat","participants","age","sex","obj_dur","obj_dist","obj_spd_inst","obj_spd_mean","away_dur","away_dist","away_spd_inst","away_spd_mean","ep_dur","ep_dist","ep_spd","paris_lyon","travel","tot_dur","tot_dist","tot_speed","spd_inst_tot","spd_mean_tot","dur_tot","dist_tot"
250,"21/07/2021",9,57,4,33,"Man",1,"1",10,41,0,450,1,2,0,320,10,42,153,290,3,131,250,2,10,41,158,0,50,3,3,10,43,2.7,220,2,10,44,2,3,1,4,2,0,4,2,0,"",9.95,4,"Forward","Right-handed",10.6833333333333,"No","No",450,"Yes","Yes",120,NA,320,10.7,272,290,3,NA,232.888888888889,250,2,NA,10.6833333333333,52.6666666666667,50,3,3,10.7166666666667,195.967741935484,220,2,NA,10.7333333333333,2,3,1,4,2,0,4,2,250,33,"Man",43.8833333333333,178.89,293,209.241007194245,0.100000000000016,0.033333333331953,0.533333333334056,0.533333333334056,"cst","cst","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,272,232.888888888889,57.3920370370372,186.874838709677
251,"21/07/2021",9,57,6,21,"Man",1,"2",10,50,0,300,0,2,10,350,10,54,143,330,4,103,190,2,10,51,2,0,40,3,2,10,53,0.1,120,2,10,55,3,3,3,2,3,5,5,5,0,"",9.95,6,"Backward","Right-handed",10.8333333333333,"No","No",300,"No","No",130,NA,350,10.9,278.055555555556,330,4,NA,200.277777777778,190,2,NA,10.85,0.722222222222222,40,3,2,10.8833333333333,4.83870967741935,120,2,NA,10.9166666666667,3,3,3,2,3,5,5,5,251,21,"Man",53.7833333333333,209.83,157,207.568245125348,0,0.266666666667987,0.066666666665931,0.066666666665931,"cst","cst","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,254.222222222222,183.111111111111,0.726481481481483,6.92129032258064
252,"21/07/2021",9,57,5,22,"Woman",1,"1",11,0,0,600,1,1,59,300,11,1,127,300,2,114,250,2,11,2,212,1,15,2,2,11,1,3,300,2,11,3,3,2,2,3,2,3,2,2,0,"romeovereau@gmail,com",9.95,5,"Forward","Right-handed",11,"No","No",600,"Yes","Yes",119,NA,300,11.0166666666667,211.666666666667,300,2,NA,190,250,2,NA,11.0333333333333,70.0777777777778,75,2,2,11.0166666666667,290.322580645161,300,2,NA,11.05,3,2,2,3,2,3,2,2,252,22,"Woman",64.7666666666667,236.09,220,208.352357320099,0.0166666666639514,0.133333333336019,0.133333333336019,0.133333333336019,"cst","cst","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,225.777777777778,202.666666666667,77.0070370370372,207.638709677419
253,"21/07/2021",9,57,3,24,"Man",2,"2",10,4,0,625,1,1,59,300,10,5,64,120,2,64,120,2,10,5,19,0,5,3,3,10,5,0.4,10,4,10,6,2,2,1,3,1,1,1,1,0,"",9.95,3,"Backward","Left-handed",10.0666666666667,"No","No",625,"Yes","Yes",119,NA,300,10.0833333333333,106.666666666667,120,2,NA,106.666666666667,120,2,NA,10.0833333333333,6.28055555555556,5,3,3,10.0833333333333,40.3225806451613,10,4,NA,10.1,2,2,1,3,1,1,1,1,253,24,"Man",7.74999999999999,10.53,135,79.2089552238806,0.0333333333320596,0.0333333333320596,0.0333333333320596,0.0333333333320596,"acc","acc","acc","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,113.777777777778,113.777777777778,6.90157407407409,27.6851612903226
254,"21/07/2021",9,57,2,14,"Woman",1,"2",10,10,0,150,1,3,20,175,10,13,115,130,1,115,130,1,10,14,29,0,25,3,3,10,14,5.1,50,2,10,16,3,1,1,2,1,2,2,2,0,"",9.95,2,"Backward","Right-handed",10.1666666666667,"No","No",150,"Yes","Yes",200,NA,175,10.2166666666667,111.805555555556,130,1,NA,111.805555555556,130,1,NA,10.2333333333333,16.1111111111111,25,3,3,10.2333333333333,123.387096774194,50,2,NA,10.2666666666667,3,1,1,2,1,2,2,2,254,14,"Woman",16.5333333333333,39.2,263,127.393939393939,0.249999999997961,0.249999999997961,0.0666666666679561,0.0666666666679561,"cst","cst","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,204.444444444444,204.444444444444,10.5339814814815,352.985806451613
255,"21/07/2021",9,57,1,16,"Man",1,"2",10,11,0,320,0,2,20,300,10,13,139,260,3,122,230,2,10,14,19,0,20,4,2,10,15,0.5,12,2,10,16,3,1,1,2,3,5,5,5,0,"",9.95,1,"Backward","Right-handed",10.1833333333333,"No","No",320,"No","No",140,NA,300,10.2166666666667,231.666666666667,260,3,NA,203.333333333333,230,2,NA,10.2333333333333,7.38888888888889,20,4,2,10.25,25.8064516129032,12,2,NA,10.2666666666667,3,1,1,2,3,5,5,5,255,16,"Man",16.5333333333333,44.86,263,127.393939393939,0.249999999997961,0.0666666666660376,0.0666666666679561,0.0666666666679561,"cst","cst","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,247.111111111111,216.888888888889,6.90157407407409,34.6064516129032
256,"21/07/2021",9,57,5,19,"Woman",1,"2",10,21,0,400,1,1,59,250,10,23,111,200,2,92,200,2,10,23,56,0,30,4,3,10,21,0.6,90,2,10,24,3,2,1,4,1,5,4,5,0,"",9.95,5,"Backward","Right-handed",10.35,"No","No",400,"Yes","Yes",119,NA,250,10.3833333333333,154.166666666667,200,2,NA,127.777777777778,200,2,NA,10.3833333333333,18.5111111111111,30,4,3,10.35,38.7096774193548,90,2,NA,10.4,3,2,1,4,1,5,4,5,256,19,"Woman",26.6666666666666,72.95,295,169.16393442623,0.883333333335976,0.0333333333360031,0.883333333335976,0.883333333335976,"cst","cst","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,197.333333333333,163.555555555556,20.3414814814815,41.5277419354839
257,"21/07/2021",9,57,3,19,"Man",2,"1",10,45,0,500,1,2,0,270,10,47,NA,100,2,NA,200,2,10,46,72,0,35,2,2,10,46,1.8,70,2,10,47,2,2,3,3,2,NA,NA,NA,0,"",9.95,3,"Forward","Left-handed",10.75,"No","No",500,"Yes","Yes",120,NA,270,10.7833333333333,NA,100,2,NA,NA,200,2,NA,10.7666666666667,24,35,2,2,10.7666666666667,145.161290322581,70,2,NA,10.7833333333333,2,2,3,3,2,NA,NA,NA,257,19,"Man",48.9166666666666,190.94,155,212.865030674847,0.133333333333994,0.133333333333994,0.0166666666659765,0.0166666666659765,"cst","cst","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,NA,NA,26.1533333333334,124.583225806452
258,"21/07/2021",9,57,4,19,"Woman",1,"2",10,46,0,300,0,3,0,250,10,48,111,200,3,131,250,2,10,47,225,2,0,3,3,10,49,6.3,150,2,10,49,2,4,2,3,2,NA,NA,NA,0,"",9.95,4,"Backward","Right-handed",10.7666666666667,"No","No",300,"No","No",180,NA,250,10.8,154.166666666667,200,3,NA,181.944444444444,250,2,NA,10.7833333333333,112.5,120,3,3,10.8166666666667,304.838709677419,150,2,NA,10.8166666666667,2,4,2,3,2,NA,NA,NA,258,19,"Woman",49.8,199.51,153,212.154545454545,0.0166666666659765,0.266666666665962,0.533333333334056,0.533333333334056,"cst","cst","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,197.333333333333,232.888888888889,81.7291666666669,436.041290322581
259,"21/07/2021",9,57,6,36,"Man",1,"1",10,59,0,400,0,1,59,350,11,0,136,280,2,109,200,2,10,59,166,0,55,3,3,11,0,2.8,200,2,11,1,3,2,1,3,2,5,2,2,0,"",9.95,6,"Forward","Right-handed",10.9833333333333,"No","No",400,"No","No",119,NA,350,11,264.444444444444,280,2,NA,211.944444444444,200,2,NA,10.9833333333333,54.8722222222222,55,3,3,11,180.645161290323,200,2,NA,11.0166666666667,3,2,1,3,2,5,2,2,259,36,"Man",61.6999999999999,232.33,215,208.303258145363,0.0833333333359576,0.199999999998006,0.199999999998006,0.199999999998006,"cst","cst","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,241.777777777778,193.777777777778,60.2979629629631,193.796129032258
260,"21/07/2021",9,57,1,55,"Man",1,"2",11,5,0,450,1,2,0,300,11,6,150,250,3,152,250,3,11,8,216,1,15,3,2,11,9,3.9,250,2,11,10,3,2,2,3,1,2,2,2,0,"come,gallimard@hotmail,com",9.95,1,"Backward","Right-handed",11.0833333333333,"No","No",450,"Yes","Yes",120,NA,300,11.1,250,250,3,NA,253.333333333333,250,3,NA,11.1333333333333,72,75,3,2,11.15,283.064516129032,250,2,NA,11.1666666666667,3,2,2,3,1,2,2,2,260,55,"Man",70.9833333333333,270.75,250,210.428899082569,0.200000000002056,0.100000000001934,0.066666666665931,0.066666666665931,"cst","cst","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,266.666666666667,270.222222222222,78.4600000000002,269.930322580645
261,"21/07/2021",9,57,2,30,"Woman",1,"1",11,7,0,500,0,2,0,300,11,9,138,250,NA,115,220,2,11,10,235,1,15,3,2,11,10,4.2,300,3,11,11,2,2,2,3,3,3,4,5,0,"c",9.95,2,"Forward","Right-handed",11.1166666666667,"No","No",500,"No","No",120,NA,300,11.15,230,250,NA,NA,191.666666666667,220,2,NA,11.1666666666667,78.3333333333333,75,3,2,11.1666666666667,338.709677419355,300,3,NA,11.1833333333333,2,2,2,3,3,3,4,5,261,30,"Woman",72.0166666666666,271.35,285,213.899563318777,0.766666666665934,0.766666666665934,0.100000000001934,0.100000000001934,"cst","cst","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,245.333333333333,204.444444444444,85.3615740740743,290.694193548387
262,"21/07/2021",9,57,4,23,"Woman",1,"1",11,18,0,660,1,2,0,300,11,20,NA,280,3,NA,275,3,11,19,212,1,10,4,3,11,20,3.7,380,2,11,21,3,3,1,3,1,2,2,2,0,"",9.95,4,"Forward","Right-handed",11.3,"No","No",660,"Yes","Yes",120,NA,300,11.3333333333333,NA,280,3,NA,NA,275,3,NA,11.3166666666667,70.6666666666667,70,4,3,11.3333333333333,393.870967741935,380,2,NA,11.35,3,3,1,3,1,2,2,2,262,23,"Woman",81.7499999999999,319.22,269,219.55258126195,0.033333333333978,0.20000000000195,0.20000000000195,0.20000000000195,"cst","cst","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,NA,NA,77.0070370370372,256.087741935484
263,"21/07/2021",9,57,6,26,"Woman",1,"2",11,43,0,460,1,1,57,320,11,45,54,90,3,114,240,2,11,44,321,1,40,3,2,11,45,5.3,370,2,11,46,3,3,1,3,2,5,5,5,0,"",9.95,6,"Backward","Right-handed",11.7166666666667,"No","No",460,"Yes","Yes",117,NA,320,11.75,96,90,3,NA,202.666666666667,240,2,NA,11.7333333333333,104.325,100,3,2,11.75,393.225806451613,370,2,NA,11.7666666666667,3,3,1,3,2,5,5,5,263,26,"Woman",106.85,417.38,110,221.457182320442,0.0666666666640126,0.0499999999980361,0.0499999999980361,0.0499999999980361,"dec","dec","dec","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,96,202.666666666667,116.600277777778,366.828387096774
264,"21/07/2021",16,5,5,22,"Woman",1,"1",16,15,1,350,1,2,5,280,16,17,73,90,2,111,200,2,16,17,35,0,15,3,3,16,15,1.3,40,2,16,18,3,1,2,3,1,2,2,2,0,"",16.0833333333333,5,"Forward","Right-handed",16.25,"Yes","Yes",350,"Yes","Yes",125,NA,280,16.2833333333333,113.555555555556,90,2,NA,172.666666666667,200,2,NA,16.2833333333333,12.1527777777778,15,3,3,16.25,73.3870967741936,40,2,NA,16.3,3,1,2,3,1,2,2,2,264,22,"Woman",12.1166666666666,10.08,160,66.3020833333333,0.0166666666658699,0.0666666666660376,0.0166666666658699,0.0166666666658699,"acc","acc","acc","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,129.777777777778,197.333333333333,12.713425925926,89.9767741935484
265,"21/07/2021",9,57,3,40,"Woman",1,"1",11,44,0,600,0,2,10,600,11,45,63,100,2,115,250,2,11,45,350,1,45,3,2,11,44,5.5,580,3,11,46,4,4,1,4,1,1,1,1,0,"",9.95,3,"Forward","Right-handed",11.7333333333333,"No","No",600,"No","No",130,NA,600,11.75,210,100,2,NA,383.333333333333,250,2,NA,11.75,126.388888888889,105,3,2,11.7333333333333,532.258064516129,580,3,NA,11.7666666666667,4,4,1,4,1,1,1,1,265,40,"Woman",107.833333333333,415.27,110,221.457182320442,0.0499999999980361,0.0666666666640126,0.0499999999980361,0.0499999999980361,"dec","dec","dec","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,112,204.444444444444,127.13425925926,380.670967741935
266,"21/07/2021",16,4,3,27,"Man",1,"2",16,23,0,500,1,2,4,300,16,26,NA,30,4,NA,240,3,16,25,56,0,25,3,3,16,24,0.9,45,4,16,27,3,1,1,4,1,2,2,5,0,"",16.0666666666667,3,"Backward","Right-handed",16.3833333333333,"No","No",500,"Yes","Yes",124,NA,300,16.4333333333333,NA,30,4,NA,NA,240,3,NA,16.4166666666667,19.2888888888889,25,3,3,16.4,72.5806451612903,45,4,NA,16.45,3,1,1,4,1,2,2,5,266,27,"Man",20.2666666666666,37.1,275,130.460122699387,0.166666666664028,0.366666666665978,1.91846538655227e-12,1.91846538655227e-12,"cst","acc","cst","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,NA,NA,20.3414814814815,62.2916129032258
267,"21/07/2021",16,4,2,56,"Woman",1,"1",16,24,0,300,1,2,20,300,16,24,NA,300,3,NA,260,2,16,25,83,0,35,3,2,16,25,1,50,2,16,27,3,3,NA,NA,3,1,1,1,0,"",16.0666666666667,2,"Forward","Right-handed",16.4,"No","No",300,"Yes","Yes",140,NA,300,16.4,NA,300,3,NA,NA,260,2,NA,16.4166666666667,32.2777777777778,35,3,2,16.4166666666667,48.3870967741935,50,2,NA,16.45,3,3,NA,NA,3,1,1,1,267,56,"Woman",20.2666666666666,44.15,275,122.735483870968,0.166666666664028,0.166666666664028,0.366666666665978,0.366666666665978,"cst","cst","acc","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,NA,NA,30.1489814814816,69.2129032258065
268,"21/07/2021",16,4,4,30,"Woman",2,"1",17,31,0,450,1,2,3,320,17,33,156,300,3,134,270,2,17,32,304,1,40,3,3,17,33,4.7,390,2,17,34,3,1,1,3,1,2,5,2,0,"",16.0666666666667,4,"Forward","Left-handed",17.5166666666667,"No","No",450,"Yes","Yes",123,NA,320,17.55,277.333333333333,300,3,NA,238.222222222222,270,2,NA,17.5333333333333,103.866666666667,100,3,3,17.55,341.129032258065,390,2,NA,17.5666666666667,3,1,1,3,1,2,5,2,268,30,"Woman",87.1666666666665,284.35,296,189.366917293233,0.066666666663906,0.400000000001981,0.400000000001981,0.400000000001981,"cst","cst","cst","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,277.333333333333,238.222222222222,110.425185185185,325.30064516129
269,"21/07/2021",16,4,1,27,"Woman",2,"1",17,32,0,450,1,2,6,230,17,32,120,230,3,71,150,2,17,33,226,1,15,3,3,17,34,4.7,300,3,17,35,2,1,1,4,3,5,5,5,0,"",16.0666666666667,1,"Forward","Left-handed",17.5333333333333,"No","No",450,"Yes","Yes",126,NA,230,17.5333333333333,153.333333333333,230,3,NA,90.7222222222222,150,2,NA,17.55,79.1,75,3,3,17.5666666666667,341.129032258065,300,3,NA,17.5833333333333,2,1,1,4,3,5,5,5,269,27,"Woman",88.5000000000001,286.9,295,188.889728096677,0.400000000001981,0.066666666663906,0.066666666663906,0.066666666663906,"cst","cst","cst","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,213.333333333333,126.222222222222,82.0924074074076,325.30064516129
270,"21/07/2021",16,4,6,66,"Man",1,"2",17,47,0,500,1,2,0,300,17,49,159,300,2,126,250,3,17,48,339,1,45,3,2,17,49,NA,450,3,17,50,NA,1,3,3,3,5,2,2,0,"",16.0666666666667,6,"Backward","Right-handed",17.7833333333333,"No","No",500,"Yes","Yes",120,NA,300,17.8166666666667,265,300,2,NA,210,250,3,NA,17.8,113,105,3,2,17.8166666666667,NA,450,3,NA,17.8333333333333,NA,1,3,3,3,5,2,2,270,66,"Man",103.716666666667,357.38,285,200.055925432756,0.616666666667882,0.233333333331984,0.233333333331984,0.233333333331984,"cst","cst","cst","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,282.666666666667,224,123.138611111111,NA
271,"21/07/2021",16,4,5,46,"Man",2,"1",16,22,1,480,1,2,5,320,16,23,121,240,3,110,200,2,16,25,48,0,15,3,2,16,23,0.8,80,2,16,26,2,2,1,3,1,2,2,2,0,"",16.0666666666667,5,"Forward","Left-handed",16.3666666666667,"Yes","Yes",480,"Yes","Yes",125,NA,320,16.3833333333333,215.111111111111,240,3,NA,195.555555555556,200,2,NA,16.4166666666667,16.6666666666667,15,3,2,16.3833333333333,61.9354838709677,80,2,NA,16.4333333333333,2,2,1,3,1,2,2,2,271,46,"Man",20.2666666666666,34.29,250,117.993333333333,0.166666666664028,0.0166666666639514,0.0166666666639514,0.0166666666639514,"cst","acc","acc","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,215.111111111111,195.555555555556,17.4355555555556,55.3703225806452
272,"21/07/2021",16,4,2,56,"Woman",1,"1",16,14,1,500,1,2,0,210,16,14,42,70,2,149,240,2,16,16,34,0,5,3,2,16,16,0.45,4,3,16,17,4,NA,2,2,1,5,5,5,0,"",16.0666666666667,2,"Forward","Right-handed",16.2333333333333,"Yes","Yes",500,"Yes","Yes",120,NA,210,16.2333333333333,49,70,2,NA,173.833333333333,240,2,NA,16.2666666666667,11.3333333333333,5,3,2,16.2666666666667,36.2903225806452,4,3,NA,16.2833333333333,4,NA,2,2,1,5,5,5,272,56,"Woman",11.1499999999999,11.25,81,50.4426229508197,0.0499999999999545,0.0499999999999545,0.20000000000195,0.20000000000195,"acc","acc","acc","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,74.6666666666667,264.888888888889,12.3501851851852,31.1458064516129
273,"21/07/2021",16,4,4,49,"Woman",2,"2",17,10,0,500,1,2,2,300,17,11,NA,300,3,116,250,2,17,10,117,1,0,3,3,17,12,NA,270,3,17,12,3,2,1,3,2,5,5,5,0,"",16.0666666666667,4,"Backward","Left-handed",17.1666666666667,"No","No",500,"Yes","Yes",122,NA,300,17.1833333333333,NA,300,3,NA,193.333333333333,250,2,NA,17.1666666666667,39.65,60,3,3,17.2,NA,270,3,NA,17.2,3,2,1,3,2,5,5,5,273,49,"Woman",65.0666666666666,207.76,160,180.756957328386,0.0333333333340846,0.133333333332075,0.0166666666660831,0.0166666666660831,"cst","cst","cst","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,NA,206.222222222222,42.4991666666668,NA
274,"21/07/2021",16,4,6,24,"Woman",1,"1",17,20,0,300,1,1,58,280,17,22,115,200,3,119,200,2,17,20,219,1,10,3,2,17,21,4.8,250,2,17,23,2,3,2,2,3,2,2,2,0,"",16.0666666666667,6,"Forward","Right-handed",17.3333333333333,"No","No",300,"Yes","Yes",118,NA,280,17.3666666666667,178.888888888889,200,3,NA,185.111111111111,200,2,NA,17.3333333333333,71.7833333333333,70,3,2,17.35,232.258064516129,250,2,NA,17.3833333333333,2,3,2,2,3,2,2,2,274,24,"Woman",74.9666666666666,229.81,147,179.574105621806,0.133333333333994,0.133333333332075,0.166666666664028,0.166666666664028,"cst","cst","cst","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,204.444444444444,211.555555555556,79.5497222222224,332.221935483871
275,"21/07/2021",16,4,3,71,"Man",1,"1",17,29,0,475,1,3,6,300,17,32,180,300,3,NA,250,3,17,31,270,1,30,3,3,17,30,4.8,380,2,17,32,3,2,1,3,2,1,4,2,0,"",16.0666666666667,3,"Forward","Right-handed",17.4833333333333,"No","No",475,"Yes","Yes",186,NA,300,17.5333333333333,300,300,3,NA,NA,250,3,NA,17.5166666666667,139.5,90,3,3,17.5,367.741935483871,380,2,NA,17.5333333333333,3,2,1,3,2,1,4,2,275,71,"Man",86.0333333333332,266.2,295,188.889728096677,0.066666666663906,0.349999999997976,0.066666666663906,0.066666666663906,"cst","cst","cst","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,320,NA,98.0750000000002,332.221935483871
276,"21/07/2021",16,4,1,21,"Man",2,"2",17,37,0,300,1,2,6,300,17,38,149,300,3,144,280,3,17,39,295,1,40,3,2,17,40,4.6,250,2,17,40,3,1,1,3,3,5,4,5,0,"",16.0666666666667,1,"Backward","Left-handed",17.6166666666667,"No","No",300,"Yes","Yes",126,NA,300,17.6333333333333,248.333333333333,300,3,NA,240,280,3,NA,17.65,103.25,100,3,2,17.6666666666667,222.58064516129,250,2,NA,17.6666666666667,3,1,1,3,3,5,4,5,276,21,"Man",94.0833333333334,313.82,265,193.760744985673,0.0166666666680015,0.216666666663983,0.0166666666639514,0.0166666666639514,"cst","cst","cst","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,264.888888888889,256,107.156018518519,318.37935483871
277,"21/07/2021",16,4,NA,NA,NA,NA,"",NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",16.0666666666667,NA,NA,NA,NA,"No","No",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,NA,NA,NA,NA
278,"21/07/2021",16,4,6,35,"Man",1,"2",16,15,0,450,1,2,0,280,16,17,104,180,3,140,200,3,16,15,18,0,15,3,3,16,16,0.6,12,3,16,17,2,2,1,3,1,5,5,2,0,"",16.0666666666667,6,"Backward","Right-handed",16.25,"No","No",450,"Yes","Yes",120,NA,280,16.2833333333333,161.777777777778,180,3,NA,217.777777777778,200,3,NA,16.25,6,15,3,3,16.2666666666667,43.5483870967742,12,3,NA,16.2833333333333,2,2,1,3,1,5,5,2,278,35,"Man",10.0333333333333,11.25,160,66.3020833333333,0.0666666666660376,0.0499999999999545,0.0166666666658699,0.0166666666658699,"acc","acc","acc","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,184.888888888889,248.888888888889,6.53833333333335,41.5277419354839
279,"21/07/2021",16,4,5,21,"Man",1,"1",16,22,0,400,0,3,30,230,16,24,132,200,3,109,180,3,16,26,29,0,20,2,3,16,23,0.5,50,2,16,27,3,2,1,3,1,1,2,2,0,"",16.0666666666667,5,"Forward","Right-handed",16.3666666666667,"No","No",400,"No","No",210,NA,230,16.4,168.666666666667,200,3,NA,139.277777777778,180,3,NA,16.4333333333333,16.9166666666667,20,2,3,16.3833333333333,32.258064516129,50,2,NA,16.45,3,2,1,3,1,1,2,2,279,21,"Man",21.1,34.29,275,122.735483870968,1.91846538655227e-12,0.0166666666639514,0.366666666665978,0.366666666665978,"cst","acc","acc","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,234.666666666667,193.777777777778,10.5339814814815,34.6064516129032
280,"21/07/2021",16,4,1,32,"Man",1,"1",17,18,0,350,0,2,0,350,17,19,86,150,2,132,200,2,17,19,177,1,0,3,2,17,20,3.9,200,3,17,20,3,1,1,1,1,3,5,2,0,"",16.0666666666667,1,"Forward","Right-handed",17.3,"No","No",350,"No","No",120,NA,350,17.3166666666667,167.222222222222,150,2,NA,256.666666666667,200,2,NA,17.3166666666667,59,60,3,2,17.3333333333333,220.161290322581,200,3,NA,17.3333333333333,3,1,1,1,1,3,5,2,280,32,"Man",74.1666666666666,227.4,145,179.912220309811,0.0666666666679561,0.133333333333994,0.0666666666679561,0.0666666666679561,"cst","cst","cst","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,152.888888888889,234.666666666667,64.2936111111113,269.930322580645
281,"21/07/2021",16,4,2,60,"Man",1,"1",17,26,1,450,1,2,6,320,17,29,130,250,3,150,280,3,17,28,232,1,25,3,2,17,27,3.5,260,3,17,29,3,3,1,3,1,5,2,2,0,"",16.0666666666667,2,"Forward","Right-handed",17.4333333333333,"Yes","Yes",450,"Yes","Yes",126,NA,320,17.4833333333333,231.111111111111,250,3,NA,266.666666666667,280,3,NA,17.4666666666667,81.2,85,3,2,17.45,254.032258064516,260,3,NA,17.4833333333333,3,3,1,3,1,5,2,2,281,60,"Man",83.1666666666666,253.6,295,186.311145510836,0.0666666666681692,0.0833333333340391,0.133333333335912,0.133333333335912,"cst","cst","cst","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,231.111111111111,266.666666666667,84.2718518518521,242.245161290323
282,"21/07/2021",16,4,3,39,"Man",1,"1",17,32,1,500,0,3,0,400,17,34,117,200,2,88,NA,2,17,34,305,2,20,3,2,17,33,5,350,3,17,35,3,2,1,3,2,5,5,2,0,"",16.0666666666667,3,"Forward","Right-handed",17.5333333333333,"Yes","Yes",500,"No","No",180,NA,400,17.5666666666667,260,200,2,NA,195.555555555556,NA,2,NA,17.5666666666667,152.5,140,3,2,17.55,403.225806451613,350,3,NA,17.5833333333333,3,2,1,3,2,5,5,2,282,39,"Man",89.0333333333333,284.35,270,190.448736998514,0.066666666663906,0.400000000001981,0.066666666663906,0.066666666663906,"cst","cst","cst","LP","./6624_2021-07-21_full_journey.csv",130.766666666667,429.12,320,208,156.444444444444,110.788425925926,346.064516129032
